,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-28,190.39999389648438,138.6199951171875,382.70001220703125,479.0,190.39999389648438,138.6199951171875,382.70001220703125,479.0,191.0800018310547,138.66000366210938,383.0,480.5,189.39999389648438,137.0399932861328,378.1600036621094,475.95001220703125,189.77999877929688,137.6300048828125,378.3500061035156,478.1099853515625,38415400,17046900,20453100,2890200
2023-11-29,189.3699951171875,136.39999389648438,378.8500061035156,477.19000244140625,189.3699951171875,136.39999389648438,378.8500061035156,477.19000244140625,192.08999633789062,139.6699981689453,384.29998779296875,480.989990234375,188.97000122070312,136.2949981689453,377.44000244140625,474.489990234375,190.89999389648438,138.98500061035156,383.760009765625,479.0,43014200,21014700,28963400,2855500
2023-11-30,189.9499969482422,133.9199981689453,378.9100036621094,473.9700012207031,189.9499969482422,133.9199981689453,378.9100036621094,473.9700012207031,190.32000732421875,136.9600067138672,380.0899963378906,478.5899963378906,188.19000244140625,132.7899932861328,375.4700012207031,470.4200134277344,189.83999633789062,136.39999389648438,378.489990234375,475.30999755859375,48794400,29913500,30554400,4287300
2023-12-01,191.24000549316406,133.32000732421875,374.510009765625,465.739990234375,191.24000549316406,133.32000732421875,374.510009765625,465.739990234375,191.55999755859375,133.5,378.1600036621094,475.2300109863281,189.22999572753906,132.15199279785156,371.30999755859375,464.6000061035156,190.3300018310547,133.32000732421875,376.760009765625,473.1700134277344,45679300,24258400,33020400,4338100
2023-12-04,189.42999267578125,130.6300048828125,369.1400146484375,453.8999938964844,189.42999267578125,130.6300048828125,369.1400146484375,453.8999938964844,190.0500030517578,131.4499969482422,369.5199890136719,461.20001220703125,187.4499969482422,129.39999389648438,362.8999938964844,451.20001220703125,189.97999572753906,131.29400634765625,369.1000061035156,460.989990234375,43389500,24117100,32063300,5157700
2023-12-05,193.4199981689453,132.38999938964844,372.5199890136719,455.1499938964844,193.4199981689453,132.38999938964844,372.5199890136719,455.1499938964844,194.39999389648438,133.5399932861328,373.0799865722656,456.3900146484375,190.17999267578125,129.72999572753906,365.6199951171875,449.5799865722656,190.2100067138672,130.3699951171875,366.45001220703125,450.70001220703125,66628400,19235100,23065000,3380700
2023-12-06,192.32000732421875,131.42999267578125,368.79998779296875,446.7300109863281,192.32000732421875,131.42999267578125,368.79998779296875,446.7300109863281,194.75999450683594,133.30999755859375,374.17999267578125,460.5,192.11000061035156,131.30999755859375,368.0299987792969,445.7300109863281,194.4499969482422,132.89999389648438,373.5400085449219,460.0,41089700,16360600,21182100,4178800
2023-12-07,194.27000427246094,138.4499969482422,370.95001220703125,452.0,194.27000427246094,138.4499969482422,370.95001220703125,452.0,195.0,140.0,371.45001220703125,452.8900146484375,193.58999633789062,136.22999572753906,366.32000732421875,448.32000732421875,193.6300048828125,136.60000610351562,368.2300109863281,450.8500061035156,47477700,38419400,23118900,3506700
2023-12-08,195.7100067138672,136.63999938964844,374.2300109863281,453.760009765625,195.7100067138672,136.63999938964844,374.2300109863281,453.760009765625,195.99000549316406,137.99000549316406,374.4599914550781,455.5,193.6699981689453,135.57000732421875,368.2300109863281,450.760009765625,194.1999969482422,135.66000366210938,369.20001220703125,450.760009765625,53377300,22990900,20144800,3456100
2023-12-11,193.17999267578125,134.6999969482422,371.29998779296875,459.8900146484375,193.17999267578125,134.6999969482422,371.29998779296875,459.8900146484375,193.49000549316406,134.7899932861328,371.6000061035156,470.6499938964844,191.4199981689453,132.88999938964844,366.1000061035156,457.2099914550781,193.11000061035156,133.82000732421875,368.4800109863281,459.3599853515625,60943700,24502900,27708800,4929700
2023-12-12,194.7100067138672,133.63999938964844,374.3800048828125,463.0,194.7100067138672,133.63999938964844,374.3800048828125,463.0,194.72000122070312,134.5399932861328,374.4200134277344,465.6099853515625,191.72000122070312,132.8300018310547,370.4599914550781,459.20001220703125,193.0800018310547,133.27000427246094,370.8500061035156,465.2300109863281,52696900,26584000,24838300,3302700
2023-12-13,197.9600067138672,133.97000122070312,374.3699951171875,479.9800109863281,197.9600067138672,133.97000122070312,374.3699951171875,479.9800109863281,198.0,134.77999877929688,377.6400146484375,481.25,194.85000610351562,132.9499969482422,370.7699890136719,461.9800109863281,195.08999633789062,134.5449981689453,376.0199890136719,461.9800109863281,70404200,25414500,30955500,5820200
2023-12-14,198.11000061035156,133.1999969482422,365.92999267578125,469.8299865722656,198.11000061035156,133.1999969482422,365.92999267578125,469.8299865722656,199.6199951171875,135.03500366210938,373.760009765625,480.760009765625,196.16000366210938,131.05999755859375,364.1300048828125,464.760009765625,198.02000427246094,134.77000427246094,373.30999755859375,480.3599853515625,66831600,29619100,43277500,5176400
2023-12-15,197.57000732421875,133.83999633789062,370.7300109863281,472.05999755859375,197.57000732421875,133.83999633789062,370.7300109863281,472.05999755859375,198.39999389648438,134.8300018310547,372.3999938964844,473.0,197.0,132.6300048828125,366.2799987792969,467.29998779296875,197.52999877929688,132.9199981689453,366.8500061035156,467.29998779296875,128256700,58569400,78478200,7838300
2023-12-18,195.88999938964844,137.19000244140625,372.6499938964844,486.1199951171875,195.88999938964844,137.19000244140625,372.6499938964844,486.1199951171875,196.6300048828125,138.3800048828125,373.0,492.0400085449219,194.38999938964844,133.77000427246094,368.67999267578125,475.1000061035156,196.08999633789062,133.86000061035156,369.45001220703125,476.29998779296875,55751900,25699800,21802900,6410700
2023-12-19,196.94000244140625,138.10000610351562,373.260009765625,495.0199890136719,196.94000244140625,138.10000610351562,373.260009765625,495.0199890136719,196.9499969482422,138.77000427246094,373.260009765625,496.1400146484375,195.88999938964844,137.4499969482422,369.8399963378906,484.05999755859375,196.16000366210938,138.0,371.489990234375,488.3999938964844,40714100,20661000,20603700,3849000
2023-12-20,194.8300018310547,139.66000366210938,370.6199951171875,489.2699890136719,194.8300018310547,139.66000366210938,370.6199951171875,489.2699890136719,197.67999267578125,143.0780029296875,376.0299987792969,500.8900146484375,194.8300018310547,139.41000366210938,370.5299987792969,488.3900146484375,196.89999389648438,140.3300018310547,375.0,492.0,52242800,33507300,26316700,4563700
2023-12-21,194.67999267578125,141.8000030517578,373.5400085449219,491.6099853515625,194.67999267578125,141.8000030517578,373.5400085449219,491.6099853515625,197.0800018310547,142.02999877929688,374.4100036621094,494.3999938964844,193.5,140.47300720214844,370.0400085449219,486.7699890136719,196.10000610351562,140.77000427246094,372.55999755859375,492.6600036621094,46482500,18101500,17708000,2756200
2023-12-22,193.60000610351562,142.72000122070312,374.5799865722656,486.760009765625,193.60000610351562,142.72000122070312,374.5799865722656,486.760009765625,195.41000366210938,143.25,375.17999267578125,496.0199890136719,192.97000122070312,142.05499267578125,372.7099914550781,485.45001220703125,195.17999267578125,142.1300048828125,373.67999267578125,494.0,37122800,18494700,17091100,2701100
2023-12-26,193.0500030517578,142.82000732421875,374.6600036621094,491.19000244140625,193.0500030517578,142.82000732421875,374.6600036621094,491.19000244140625,193.88999938964844,143.94500732421875,376.94000244140625,491.4800109863281,192.8300018310547,142.5,373.5,486.3800048828125,193.61000061035156,142.97999572753906,375.0,489.3900146484375,28919300,11170100,12673100,2034500
2023-12-27,193.14999389648438,141.44000244140625,374.07000732421875,491.7900085449219,193.14999389648438,141.44000244140625,374.07000732421875,491.7900085449219,193.5,143.32000732421875,375.05999755859375,494.0199890136719,191.08999633789062,141.05099487304688,372.80999755859375,489.25,192.49000549316406,142.8300018310547,373.69000244140625,491.239990234375,48087700,17288400,14905400,2561300
2023-12-28,193.5800018310547,141.27999877929688,375.2799987792969,490.510009765625,193.5800018310547,141.27999877929688,375.2799987792969,490.510009765625,194.66000366210938,142.27000427246094,376.4599914550781,492.8900146484375,193.1699981689453,140.8280029296875,374.1600036621094,489.07000732421875,194.13999938964844,141.85000610351562,375.3699951171875,492.0,34049900,12192500,14327000,1710500
2023-12-29,192.52999877929688,140.92999267578125,376.0400085449219,486.8800048828125,192.52999877929688,140.92999267578125,376.0400085449219,486.8800048828125,194.39999389648438,141.43499755859375,377.1600036621094,492.2300109863281,191.72999572753906,139.89999389648438,373.4800109863281,481.94000244140625,193.89999389648438,140.67999267578125,376.0,490.3699951171875,42628800,14872700,18723000,2739500
